radial_step,angle_deg,gx,gy,gz,bmag
16,46.12,1.845000,-1.473000,0.235000,2.372547
16,47.60,1.837000,-1.470000,0.228000,2.363779
16,49.09,1.836000,-1.476000,0.231000,2.367030
16,50.58,1.839000,-1.472000,0.227000,2.366481
16,52.07,1.839000,-1.476000,0.227000,2.368972
16,53.55,1.838000,-1.473000,0.229000,2.366519
16,55.04,1.837000,-1.474000,0.230000,2.366463
16,56.53,1.837000,-1.477000,0.236000,2.368923
16,58.02,1.836000,-1.473000,0.235000,2.365555
16,59.50,1.832000,-1.477000,0.236000,2.365047
16,60.99,1.816000,-1.451000,0.231000,2.335940
16,62.48,1.793000,-1.435000,0.234000,2.308426
16,63.97,1.780000,-1.405000,0.243000,2.280674
16,65.45,1.772000,-1.377000,0.239000,2.256819
16,66.94,1.758000,-1.358000,0.229000,2.233197
16,68.43,1.755000,-1.360000,0.225000,2.231647
16,69.92,1.752000,-1.356000,0.224000,2.226750
16,71.40,1.754000,-1.358000,0.223000,2.229441
16,72.89,1.747000,-1.358000,0.214000,2.223054
16,74.38,1.750000,-1.364000,0.225000,2.230162
16,75.87,1.753000,-1.362000,0.228000,2.231600
16,77.36,1.751000,-1.362000,0.229000,2.230131
16,78.84,1.759000,-1.356000,0.229000,2.232769
16,80.33,1.751000,-1.362000,0.224000,2.229624
16,81.82,1.751000,-1.355000,0.226000,2.225557
16,83.31,1.753000,-1.363000,0.227000,2.232108
16,84.79,1.754000,-1.365000,0.221000,2.233513
16,86.28,1.757000,-1.362000,0.214000,2.233358
16,87.77,1.753000,-1.355000,0.231000,2.227643
16,89.26,1.755000,-1.359000,0.230000,2.231548
16,90.74,1.755000,-1.357000,0.229000,2.230228
16,92.23,1.751000,-1.356000,0.209000,2.224504
16,93.72,1.815000,-1.387000,0.220000,2.294863
16,95.21,2.015000,-1.347000,0.170000,2.429719
16,96.69,2.063000,-1.329000,0.187000,2.461134
16,98.18,2.072000,-1.304000,0.139000,2.452126
16,99.67,2.081000,-1.303000,0.137000,2.459093
16,101.16,2.162000,-1.300000,0.134000,2.526302
16,102.64,2.386000,-1.265000,0.101000,2.702484
16,104.13,2.626000,-1.205000,0.078000,2.890326
16,105.62,2.755000,-1.166000,0.054000,2.992072
16,107.11,2.894000,-1.124000,0.031000,3.104766
16,108.60,3.022000,-1.089000,0.005000,3.212231
16,110.08,3.144000,-1.050000,-0.001000,3.314700
16,111.57,3.284000,-0.998000,-0.026000,3.432395
16,113.06,3.391000,-0.953000,-0.068000,3.523026
16,114.55,3.507000,-0.915000,-0.069000,3.625057
16,116.03,3.605000,-0.862000,-0.087000,3.707646
16,117.52,3.698000,-0.819000,-0.103000,3.789007
16,119.01,3.818000,-0.767000,-0.125000,3.896285
16,120.50,3.928000,-0.712000,-0.153000,3.994939
16,121.98,4.045000,-0.647000,-0.160000,4.099541
16,123.47,4.147000,-0.579000,-0.187000,4.191398
16,124.96,4.246000,-0.527000,-0.197000,4.283113
16,126.45,4.363000,-0.453000,-0.226000,4.392272
16,127.93,4.439000,-0.392000,-0.250000,4.463282
16,129.42,4.544000,-0.313000,-0.267000,4.562586
16,130.91,4.616000,-0.237000,-0.276000,4.630313
16,132.40,4.708000,-0.167000,-0.293000,4.720064
16,133.88,4.794000,-0.073000,-0.314000,4.804827
16,135.37,4.863000,0.001000,-0.328000,4.874049
16,136.86,4.944000,0.096000,-0.352000,4.957445
16,138.35,4.999000,0.167000,-0.354000,5.014300
16,139.83,5.065000,0.253000,-0.377000,5.085309
16,141.32,5.107000,0.327000,-0.375000,5.131179
16,142.81,5.160000,0.404000,-0.394000,5.190766
16,144.30,5.207000,0.519000,-0.406000,5.248528
16,145.79,5.234000,0.597000,-0.412000,5.284024
16,147.27,5.268000,0.683000,-0.422000,5.328827
16,148.76,5.286000,0.757000,-0.427000,5.356974
16,150.25,5.312000,0.837000,-0.437000,5.395265
16,151.74,5.323000,0.949000,-0.442000,5.424969
16,153.22,5.320000,1.027000,-0.443000,5.436302
16,154.71,5.327000,1.113000,-0.453000,5.460852
16,156.20,5.321000,1.198000,-0.452000,5.472892
16,157.69,5.311000,1.280000,-0.452000,5.481736
16,159.17,5.293000,1.396000,-0.451000,5.492546
16,160.66,5.271000,1.471000,-0.452000,5.491046
16,162.15,5.237000,1.562000,-0.457000,5.484055
16,163.64,5.207000,1.648000,-0.453000,5.480325
16,165.12,5.159000,1.724000,-0.450000,5.458018
16,166.61,5.110000,1.820000,-0.450000,5.443069
16,168.10,5.054000,1.909000,-0.441000,5.420487
16,169.59,4.992000,1.988000,-0.428000,5.390305
16,171.07,4.928000,2.061000,-0.399000,5.356501
16,172.56,4.861000,2.136000,-0.409000,5.325326
16,174.05,4.772000,2.232000,-0.400000,5.283352
16,175.54,4.690000,2.302000,-0.392000,5.239176
16,177.02,4.603000,2.368000,-0.380000,5.190321
16,178.51,4.508000,2.444000,-0.374000,5.141505
16,180.00,4.423000,2.510000,-0.355000,5.097946
16,181.49,4.290000,2.593000,-0.344000,5.024548
16,182.98,4.182000,2.641000,-0.330000,4.957107
16,184.46,4.069000,2.703000,-0.314000,4.895055
16,185.95,3.957000,2.753000,-0.310000,4.830420
16,187.44,3.833000,2.809000,-0.276000,4.760099
16,188.93,3.680000,2.881000,-0.256000,4.680609
16,190.41,3.544000,2.924000,-0.247000,4.601165
16,191.90,3.419000,2.974000,-0.229000,4.537254
16,193.39,3.287000,3.008000,-0.206000,4.460366
16,194.88,3.148000,3.049000,-0.179000,4.386154
16,196.36,2.976000,3.099000,-0.149000,4.299137
16,197.85,2.833000,3.132000,-0.138000,4.225442
16,199.34,2.682000,3.161000,-0.119000,4.147193
16,200.83,2.544000,3.190000,-0.093000,4.081260
16,202.31,2.397000,3.213000,-0.072000,4.009260
16,203.80,2.213000,3.245000,-0.042000,3.927997
16,205.29,2.067000,3.251000,-0.030000,3.852582
16,206.78,1.919000,3.266000,-0.011000,3.788065
16,208.26,1.772000,3.280000,0.022000,3.728119
16,209.75,1.620000,3.287000,0.041000,3.664758
16,211.24,1.464000,3.290000,0.066000,3.601632
16,212.73,1.306000,3.295000,0.099000,3.545767
16,214.21,1.155000,3.295000,0.110000,3.493301
16,215.70,0.995000,3.300000,0.141000,3.449624
16,217.19,0.841000,3.296000,0.161000,3.405410
16,218.68,0.677000,3.293000,0.185000,3.366958
16,220.17,0.522000,3.276000,0.212000,3.324094
16,221.65,0.370000,3.266000,0.233000,3.295140
16,223.14,0.201000,3.253000,0.254000,3.269086
16,224.63,0.048000,3.238000,0.282000,3.250611
16,226.12,-0.109000,3.211000,0.313000,3.228060
16,227.60,-0.258000,3.182000,0.337000,3.210180
16,229.09,-0.454000,3.155000,0.361000,3.207875
16,230.58,-0.606000,3.124000,0.382000,3.205080
16,232.07,-0.760000,3.094000,0.417000,3.213149
16,233.55,-0.913000,3.056000,0.449000,3.220917
16,235.04,-1.052000,3.026000,0.460000,3.236507
16,236.53,-1.242000,2.969000,0.502000,3.257227
16,238.02,-1.391000,2.925000,0.510000,3.278812
16,239.50,-1.538000,2.880000,0.543000,3.309787
16,240.99,-1.673000,2.831000,0.576000,3.338453
16,242.48,-1.829000,2.776000,0.582000,3.374928
16,243.97,-2.021000,2.701000,0.623000,3.430448
16,245.45,-2.151000,2.639000,0.641000,3.464391
16,246.94,-2.284000,2.582000,0.658000,3.509465
16,248.43,-2.423000,2.516000,0.681000,3.558784
16,249.92,-2.550000,2.446000,0.702000,3.602530
16,251.40,-2.704000,2.360000,0.731000,3.662728
16,252.89,-2.816000,2.289000,0.760000,3.707692
16,254.38,-2.930000,2.222000,0.773000,3.757621
16,255.87,-3.010000,2.156000,0.794000,3.786670
16,257.36,-3.103000,2.087000,0.811000,3.826473
16,258.84,-3.207000,2.006000,0.828000,3.872269
16,260.33,-3.284000,1.939000,0.837000,3.904478
16,261.82,-3.364000,1.873000,0.861000,3.945370
16,263.31,-3.432000,1.803000,0.870000,3.973202
16,264.79,-3.499000,1.736000,0.881000,4.004105
16,266.28,-3.567000,1.638000,0.893000,4.025417
16,267.77,-3.625000,1.576000,0.905000,4.055049
16,269.26,-3.679000,1.497000,0.926000,4.078422
16,270.74,-3.733000,1.428000,0.924000,4.102225
16,272.23,-3.775000,1.355000,0.942000,4.119953
16,273.72,-3.825000,1.265000,0.943000,4.137644
16,275.21,-3.851000,1.200000,0.957000,4.145606
16,276.69,-3.884000,1.127000,0.960000,4.156583
16,278.18,-3.910000,1.042000,0.970000,4.161101
16,279.67,-3.927000,0.977000,0.983000,4.164390
16,281.16,-3.942000,0.877000,0.982000,4.156058
16,282.64,-3.961000,0.816000,0.987000,4.162877
16,284.13,-3.962000,0.734000,0.996000,4.150689
16,285.62,-3.961000,0.666000,0.996000,4.138248
16,287.11,-3.959000,0.589000,0.996000,4.124635
16,288.60,-3.951000,0.508000,1.002000,4.107611
16,290.08,-3.935000,0.430000,0.989000,4.080104
16,291.57,-3.918000,0.364000,1.001000,4.060200
16,293.06,-3.895000,0.290000,1.002000,4.032261
16,294.55,-3.877000,0.217000,1.015000,4.013532
16,296.03,-3.839000,0.130000,1.003000,3.969991
16,297.52,-3.801000,0.069000,0.983000,3.926659
16,299.01,-3.757000,0.001000,0.990000,3.885248
16,300.50,-3.721000,-0.070000,0.975000,3.847254
16,301.98,-3.654000,-0.153000,0.974000,3.784680
16,303.47,-3.605000,-0.206000,0.981000,3.741767
16,304.96,-3.543000,-0.275000,0.964000,3.682088
16,306.45,-3.464000,-0.364000,0.957000,3.612152
16,307.93,-3.403000,-0.410000,0.953000,3.557628
16,309.42,-3.318000,-0.483000,0.945000,3.483596
16,310.91,-3.241000,-0.544000,0.927000,3.414578
16,312.40,-3.135000,-0.623000,0.913000,3.324142
16,313.88,-3.052000,-0.672000,0.914000,3.256023
16,315.37,-2.972000,-0.728000,0.893000,3.187510
16,316.86,-2.864000,-0.785000,0.892000,3.100707
16,318.35,-2.771000,-0.838000,0.872000,3.023420
16,319.83,-2.641000,-0.895000,0.852000,2.915786
16,321.32,-2.539000,-0.942000,0.842000,2.835992
16,322.81,-2.439000,-0.978000,0.840000,2.758769
16,324.30,-2.306000,-1.033000,0.815000,2.654986
16,325.79,-2.194000,-1.067000,0.805000,2.569076
16,327.27,-2.045000,-1.123000,0.787000,2.462219
16,328.76,-1.938000,-1.157000,0.763000,2.382575
16,330.25,-1.822000,-1.189000,0.756000,2.303246
16,331.74,-1.659000,-1.231000,0.729000,2.190681
16,333.22,-1.544000,-1.262000,0.711000,2.117097
16,334.71,-1.388000,-1.305000,0.701000,2.030017
16,336.20,-1.266000,-1.315000,0.669000,1.944104
16,337.69,-1.107000,-1.357000,0.637000,1.863509
16,339.17,-0.970000,-1.376000,0.632000,1.798249
16,340.66,-0.840000,-1.394000,0.611000,1.738435
16,342.15,-0.676000,-1.409000,0.597000,1.672921
16,343.64,-0.532000,-1.430000,0.571000,1.629099
16,345.12,-0.363000,-1.432000,0.536000,1.571524
16,346.61,-0.224000,-1.454000,0.510000,1.557046
16,348.10,-0.082000,-1.457000,0.498000,1.541939
16,349.59,0.090000,-1.462000,0.464000,1.536503
16,351.07,0.236000,-1.472000,0.440000,1.554374
16,352.56,0.389000,-1.472000,0.422000,1.579933
16,354.05,0.533000,-1.470000,0.397000,1.613257
16,355.54,0.711000,-1.463000,0.381000,1.670644
16,357.02,0.859000,-1.464000,0.359000,1.734952
16,358.51,1.008000,-1.447000,0.333000,1.794648
17,0.00,1.153000,-1.442000,0.307000,1.871636
17,1.46,1.303000,-1.416000,0.299000,1.947374
17,2.93,1.478000,-1.410000,0.266000,2.059937
17,4.39,1.604000,-1.397000,0.245000,2.141133
17,5.85,1.756000,-1.374000,0.228000,2.241293
17,7.32,1.831000,-1.371000,0.238000,2.299749
17,8.78,1.760000,-1.349000,0.228000,2.229212
17,10.24,1.769000,-1.352000,0.210000,2.236373
17,11.71,1.772000,-1.344000,0.210000,2.233925
17,13.17,1.774000,-1.340000,0.222000,2.234269
17,14.63,1.776000,-1.346000,0.220000,2.239261
17,16.10,1.780000,-1.349000,0.208000,2.243093
17,17.56,1.774000,-1.343000,0.212000,2.235099
17,19.02,1.780000,-1.350000,0.215000,2.244354
17,20.49,1.775000,-1.342000,0.225000,2.236563
17,21.95,1.779000,-1.338000,0.219000,2.236749
17,23.41,1.772000,-1.347000,0.220000,2.236692
17,24.88,1.776000,-1.335000,0.218000,2.232471
17,26.34,1.772000,-1.341000,0.209000,2.232027
17,27.80,1.778000,-1.346000,0.213000,2.240172
17,29.27,1.783000,-1.339000,0.214000,2.240046
17,30.73,1.770000,-1.343000,0.207000,2.231456
17,32.20,1.774000,-1.343000,0.214000,2.235290
17,33.66,1.777000,-1.340000,0.211000,2.235587
17,35.12,1.776000,-1.342000,0.212000,2.236087
17,36.59,1.783000,-1.338000,0.218000,2.239834
17,38.05,1.780000,-1.343000,0.217000,2.240343
17,39.51,1.775000,-1.341000,0.213000,2.234787
17,40.98,1.779000,-1.341000,0.220000,2.238643
17,42.44,1.777000,-1.340000,0.216000,2.236065
17,43.90,1.778000,-1.344000,0.220000,2.239647
17,45.37,1.788000,-1.344000,0.207000,2.246359
17,46.83,1.776000,-1.344000,0.211000,2.237193
17,48.29,1.772000,-1.341000,0.201000,2.231292
17,49.76,1.779000,-1.340000,0.230000,2.239049
17,51.22,1.778000,-1.340000,0.209000,2.236194
17,52.68,1.774000,-1.342000,0.208000,2.234123
17,54.15,1.781000,-1.340000,0.211000,2.238768
17,55.61,1.774000,-1.343000,0.211000,2.235005
17,57.07,1.776000,-1.345000,0.211000,2.237794
17,58.54,1.765000,-1.346000,0.219000,2.230449
17,60.00,1.770000,-1.346000,0.209000,2.233450
17,61.46,1.763000,-1.324000,0.216000,2.215356
17,62.93,1.736000,-1.303000,0.219000,2.181620
17,64.39,1.695000,-1.289000,0.230000,2.141832
17,65.85,1.689000,-1.257000,0.227000,2.117616
17,67.32,1.673000,-1.238000,0.242000,2.095265
17,68.78,1.674000,-1.240000,0.236000,2.096562
17,70.24,1.669000,-1.241000,0.230000,2.092497
17,71.71,1.668000,-1.242000,0.228000,2.092074
17,73.17,1.665000,-1.237000,0.231000,2.087045
17,74.63,1.665000,-1.243000,0.244000,2.092083
17,76.10,1.667000,-1.247000,0.227000,2.094141
17,77.56,1.666000,-1.243000,0.234000,2.091736
17,79.02,1.670000,-1.238000,0.232000,2.091738
17,80.49,1.668000,-1.246000,0.233000,2.095001
17,81.95,1.668000,-1.244000,0.226000,2.093045
17,83.41,1.666000,-1.242000,0.227000,2.090371
17,84.88,1.670000,-1.246000,0.227000,2.095935
17,86.34,1.666000,-1.243000,0.230000,2.091293
17,87.80,1.663000,-1.240000,0.229000,2.087010
17,89.27,1.665000,-1.240000,0.240000,2.089839
17,90.73,1.663000,-1.240000,0.224000,2.086467
17,92.20,1.668000,-1.242000,0.229000,2.092183
17,93.66,1.700000,-1.276000,0.249000,2.140135
17,95.12,1.876000,-1.237000,0.220000,2.257863
17,96.59,1.891000,-1.223000,0.200000,2.260887
17,98.05,1.878000,-1.235000,0.225000,2.258923
17,99.51,1.872000,-1.228000,0.187000,2.246628
17,100.98,1.865000,-1.221000,0.170000,2.235613
17,102.44,1.873000,-1.213000,0.188000,2.239384
17,103.90,2.017000,-1.217000,0.178000,2.362427
17,105.37,2.231000,-1.173000,0.139000,2.524403
17,106.83,2.378000,-1.138000,0.114000,2.638735
17,108.29,2.502000,-1.107000,0.099000,2.737746
17,109.76,2.613000,-1.075000,0.080000,2.826622
17,111.22,2.760000,-1.033000,0.055000,2.947493
17,112.68,2.890000,-1.000000,0.042000,3.058409
17,114.15,2.998000,-0.963000,0.017000,3.148914
17,115.61,3.110000,-0.919000,0.005000,3.242944
17,117.07,3.205000,-0.884000,-0.024000,3.324764
17,118.54,3.337000,-0.835000,-0.039000,3.440104
17,120.00,3.414000,-0.815000,-0.044000,3.510208
17,121.46,3.541000,-0.750000,-0.065000,3.620139
17,122.93,3.635000,-0.710000,-0.092000,3.704833
17,124.39,3.736000,-0.648000,-0.097000,3.793021
17,125.85,3.857000,-0.586000,-0.127000,3.903329
17,127.32,3.941000,-0.537000,-0.146000,3.980096
17,128.78,4.054000,-0.470000,-0.160000,4.084289
17,130.24,4.143000,-0.416000,-0.177000,4.167593
17,131.71,4.237000,-0.346000,-0.191000,4.255393
17,133.17,4.317000,-0.286000,-0.226000,4.332362
17,134.63,4.397000,-0.210000,-0.227000,4.407861
17,136.10,4.486000,-0.140000,-0.255000,4.495422
17,137.56,4.546000,-0.072000,-0.261000,4.554055
17,139.02,4.639000,0.013000,-0.274000,4.647103
17,140.49,4.702000,0.087000,-0.291000,4.711799
17,141.95,4.752000,0.158000,-0.299000,4.764018
17,143.41,4.814000,0.238000,-0.312000,4.829967
17,144.88,4.867000,0.305000,-0.329000,4.887633
17,146.34,4.909000,0.393000,-0.333000,4.935952
17,147.80,4.958000,0.474000,-0.358000,4.993456
17,149.27,4.995000,0.565000,-0.352000,5.039162
17,150.73,5.016000,0.638000,-0.367000,5.069713
17,152.20,5.048000,0.707000,-0.384000,5.111713
17,153.66,5.066000,0.812000,-0.387000,5.145238
17,155.12,5.081000,0.888000,-0.390000,5.172737
17,156.59,5.092000,0.971000,-0.390000,5.198404
17,158.05,5.092000,1.049000,-0.400000,5.214294
17,159.51,5.091000,1.133000,-0.400000,5.230867
17,160.98,5.079000,1.229000,-0.407000,5.241405
17,162.44,5.065000,1.309000,-0.407000,5.247224
17,163.90,5.036000,1.397000,-0.412000,5.242390
17,165.37,5.020000,1.474000,-0.398000,5.247045
17,166.83,4.996000,1.553000,-0.408000,5.247694
17,168.29,4.946000,1.647000,-0.394000,5.227883
17,169.76,4.912000,1.725000,-0.394000,5.220977
17,171.22,4.856000,1.803000,-0.402000,5.195493
17,172.68,4.801000,1.882000,-0.391000,5.171499
17,174.15,4.746000,1.950000,-0.384000,5.145335
17,175.61,4.666000,2.035000,-0.373000,5.104107
17,177.07,4.596000,2.117000,-0.384000,5.074678
17,178.54,4.521000,2.178000,-0.360000,5.031175
17,180.00,4.442000,2.245000,-0.355000,4.989731
17,181.46,4.357000,2.306000,-0.355000,4.942379
17,182.93,4.257000,2.391000,-0.328000,4.893518
17,184.39,4.158000,2.443000,-0.321000,4.833245
17,185.85,4.068000,2.507000,-0.309000,4.788440
17,187.32,3.968000,2.564000,-0.294000,4.733451
17,188.78,3.865000,2.608000,-0.290000,4.671615
17,190.24,3.729000,2.678000,-0.255000,4.598059
17,191.71,3.608000,2.731000,-0.259000,4.532450
17,193.17,3.484000,2.769000,-0.231000,4.456341
17,194.63,3.368000,2.823000,-0.223000,4.400282
17,196.10,3.254000,2.868000,-0.204000,4.342298
17,197.56,3.096000,2.916000,-0.190000,4.257273
17,199.02,2.970000,2.950000,-0.161000,4.189191
17,200.49,2.834000,2.981000,-0.146000,4.115730
17,201.95,2.695000,3.015000,-0.122000,4.045755
17,203.41,2.569000,3.038000,-0.115000,3.980255
17,204.88,2.386000,3.070000,-0.079000,3.888976
17,206.34,2.231000,3.086000,-0.073000,3.808686
17,207.80,2.106000,3.111000,-0.052000,3.757161
17,209.27,1.966000,3.129000,-0.029000,3.695489
17,210.73,1.815000,3.141000,-0.001000,3.627686
17,212.20,1.627000,3.155000,0.014000,3.549838
17,213.66,1.475000,3.166000,0.047000,3.493049
17,215.12,1.329000,3.165000,0.061000,3.433247
17,216.59,1.189000,3.171000,0.083000,3.387603
17,218.05,1.026000,3.180000,0.116000,3.343431
17,219.51,0.866000,3.174000,0.135000,3.292789
17,220.98,0.712000,3.171000,0.159000,3.253839
17,222.44,0.557000,3.158000,0.177000,3.211626
17,223.90,0.403000,3.155000,0.213000,3.187758
17,225.37,0.251000,3.135000,0.228000,3.153286
17,226.83,0.094000,3.120000,0.253000,3.131652
17,228.29,-0.057000,3.095000,0.269000,3.107191
17,229.76,-0.212000,3.079000,0.295000,3.100356
17,231.22,-0.359000,3.057000,0.325000,3.095118
17,232.68,-0.509000,3.024000,0.357000,3.087249
17,234.15,-0.654000,3.001000,0.372000,3.093881
17,235.61,-0.851000,2.958000,0.397000,3.103478
17,237.07,-0.998000,2.923000,0.417000,3.116700
17,238.54,-1.137000,2.882000,0.459000,3.131992
17,240.00,-1.281000,2.842000,0.472000,3.152889
17,241.46,-1.406000,2.802000,0.491000,3.173188
17,242.93,-1.593000,2.743000,0.519000,3.214196
17,244.39,-1.733000,2.689000,0.541000,3.244486
17,245.85,-1.876000,2.632000,0.574000,3.282724
17,247.32,-2.007000,2.579000,0.590000,3.320751
17,248.78,-2.138000,2.514000,0.606000,3.355365
17,250.24,-2.317000,2.438000,0.627000,3.421325
17,251.71,-2.432000,2.370000,0.654000,3.458213
17,253.17,-2.541000,2.312000,0.683000,3.502644
17,254.63,-2.658000,2.240000,0.701000,3.545979
17,256.10,-2.767000,2.176000,0.713000,3.591606
17,257.56,-2.879000,2.096000,0.739000,3.637029
17,259.02,-2.951000,2.034000,0.752000,3.662112
17,260.49,-3.028000,1.970000,0.768000,3.693170
17,261.95,-3.115000,1.904000,0.777000,3.732582
17,263.41,-3.191000,1.835000,0.789000,3.764602
17,264.88,-3.267000,1.759000,0.809000,3.797611
17,266.34,-3.330000,1.696000,0.820000,3.825927
17,267.80,-3.392000,1.624000,0.825000,3.850151
17,269.27,-3.445000,1.555000,0.854000,3.874967
17,270.73,-3.490000,1.494000,0.854000,3.891202
17,272.20,-3.555000,1.403000,0.870000,3.919609
17,273.66,-3.588000,1.340000,0.877000,3.929182
17,275.12,-3.635000,1.262000,0.886000,3.948527
17,276.59,-3.667000,1.202000,0.880000,3.958042
17,278.05,-3.689000,1.130000,0.897000,3.961089
17,279.51,-3.718000,1.041000,0.905000,3.965631
17,280.98,-3.738000,0.973000,0.903000,3.966709
17,282.44,-3.748000,0.901000,0.909000,3.960503
17,283.90,-3.763000,0.837000,0.914000,3.961835
17,285.37,-3.770000,0.768000,0.931000,3.958470
17,286.83,-3.759000,0.681000,0.930000,3.931761
17,288.29,-3.763000,0.609000,0.934000,3.924717
17,289.76,-3.758000,0.539000,0.938000,3.910617
17,291.22,-3.745000,0.476000,0.935000,3.889193
17,292.68,-3.731000,0.397000,0.936000,3.867049
17,294.15,-3.703000,0.326000,0.930000,3.831891
17,295.61,-3.677000,0.261000,0.939000,3.803968
17,297.07,-3.647000,0.187000,0.938000,3.770334
17,298.54,-3.613000,0.124000,0.939000,3.735086
17,300.00,-3.584000,0.061000,0.928000,3.702696
17,301.46,-3.528000,-0.022000,0.923000,3.646806
17,302.93,-3.483000,-0.086000,0.920000,3.603482
17,304.39,-3.422000,-0.161000,0.914000,3.545617
17,305.85,-3.361000,-0.225000,0.903000,3.487457
17,307.32,-3.308000,-0.280000,0.916000,3.443882
17,308.78,-3.230000,-0.352000,0.885000,3.367496
17,310.24,-3.166000,-0.405000,0.896000,3.315177
17,311.71,-3.071000,-0.474000,0.878000,3.229025
17,313.17,-2.996000,-0.528000,0.877000,3.166059
17,314.63,-2.924000,-0.586000,0.858000,3.103117
17,316.10,-2.825000,-0.639000,0.847000,3.017674
17,317.56,-2.746000,-0.688000,0.842000,2.953443
17,319.02,-2.623000,-0.751000,0.819000,2.848665
17,320.49,-2.528000,-0.792000,0.806000,2.769058
17,321.95,-2.444000,-0.842000,0.805000,2.707420
17,323.41,-2.325000,-0.888000,0.796000,2.613003
17,324.88,-2.226000,-0.925000,0.785000,2.535138
17,326.34,-2.090000,-0.974000,0.762000,2.428460
17,327.80,-1.987000,-1.014000,0.742000,2.350942
17,329.27,-1.854000,-1.057000,0.720000,2.252324
17,330.73,-1.740000,-1.088000,0.718000,2.174136
17,332.20,-1.625000,-1.112000,0.699000,2.089443
17,333.66,-1.487000,-1.145000,0.674000,1.994109
17,335.12,-1.369000,-1.181000,0.663000,1.925744
17,336.59,-1.214000,-1.208000,0.640000,1.828294
17,338.05,-1.097000,-1.238000,0.624000,1.767888
17,339.51,-0.967000,-1.249000,0.611000,1.693638
17,340.98,-0.816000,-1.281000,0.590000,1.629392
17,342.44,-0.690000,-1.296000,0.565000,1.573195
17,343.90,-0.525000,-1.320000,0.534000,1.517623
